,Store Number,City,Sales,Ave. Sale Price,County Number,Zip Code,Ave. Margin per Liter,Volume Sold(L),Ave. Volume sold(L),Margin,Q1 Sales
713,4471,WATERLOO,2940.22,94.8458064516,7,50702,1.10613644039,212.01,6.83903225806,3.85838709677,813.08
714,4472,CENTERVILLE,7584.0,79.0,4,52544,1.64837947704,626.79,6.5290625,4.46229166667,2140.38
715,4473,PANORA,8786.04,146.434,39,50216,0.705693121693,631.5,10.525,5.209,1804.5
716,4474,COUNCIL BLUFFS,5576.74,109.347843137,78,51501,2.03790493697,329.7,6.46470588235,3.87411764706,1767.57
717,4475,COUNCIL BLUFFS,4981.68,90.576,78,51501,1.47988149351,311.1,5.65636363636,3.18709090909,1799.39
718,4476,COUNCIL BLUFFS,4612.21,94.1267346939,78,51501,1.5465344741,335.88,6.85469387755,3.08714285714,683.56
719,4477,COUNCIL BLUFFS,2442.84,93.9553846154,78,51503,1.95803914835,169.05,6.50192307692,3.77538461538,121.31
720,4478,DES MOINES,21716.41,76.7364310954,77,50315,1.92893733986,1626.13,5.74604240283,3.76932862191,4003.96
721,4480,CLINTON,5702.76,142.569,23,52732,0.808993799603,280.35,7.00875,4.4825,413.22
722,4481,IOWA CITY,37161.77,142.382260536,52,52240,1.85450776383,2525.54,9.67639846743,4.99731800766,10277.64
723,4482,INDIANOLA,17178.37,178.941354167,91,50125,1.61691422834,1692.4,17.6291666667,4.54645833333,1794.01
724,4485,SANBORN,6501.29,44.8364827586,71,51248,2.15176034271,541.22,3.73255172414,4.08889655172,1261.49
725,4487,CEDAR RAPIDS,3543.99,88.59975,57,52402,0.838790674603,268.52,6.713,3.53575,1130.97
726,4488,CEDAR RAPIDS,704.36,54.1815384615,57,52404,1.01973137973,71.0,5.46153846154,3.24846153846,704.36
727,4489,CEDAR RAPIDS,3111.41,141.427727273,57,52405,0.770061327561,277.9,12.6318181818,3.725,1173.54
728,4490,CEDAR RAPIDS,8556.92,60.26,57,52404,1.71151398617,525.22,3.69873239437,3.10563380282,2463.32
729,4491,CEDAR RAPIDS,4665.86,97.2054166667,57,52403,0.652176545966,347.4,7.2375,3.54145833333,887.16
730,4492,CEDAR RAPIDS,4376.09,109.40225,57,52404,1.53316269841,279.17,6.97925,3.92425,1485.82
731,4493,CEDAR RAPIDS,4565.55,126.820833333,57,52404,0.918217868166,305.47,8.48527777778,4.60944444444,639.06
732,4495,GRUNDY CENTER,6526.76,47.6405839416,38,50638,1.48022534646,620.24,4.52729927007,3.74583941606,1674.74
733,4496,CEDAR RAPIDS,5633.62,69.5508641975,57,52402,2.61746448168,406.72,5.0212345679,3.40037037037,1545.38
735,4498,WINTHROP,1203.45,75.215625,10,50682,1.11604662698,99.3,6.20625,4.498125,133.65
736,4499,MILFORD,1563.82,120.293846154,30,51351,0.745653235653,134.1,10.3153846154,2.98923076923,382.9
737,4500,NORTH LIBERTY,3516.73,117.224333333,52,52317,0.744542328042,299.25,9.975,3.31466666667,945.64
738,4501,FAIRFIELD,3427.7,77.9022727273,51,52556,2.19035109887,290.72,6.60727272727,3.54136363636,858.41
739,4502,WATERLOO,12070.3,86.2164285714,7,50703,2.38430926511,781.8,5.58428571429,3.25257142857,3466.78
740,4503,TREYNOR,1755.27,109.704375,78,51575,1.28454778439,116.62,7.28875,5.30375,488.58
741,4504,INDIANOLA,7540.5,93.0925925926,91,50125,0.638923304919,650.7,8.03333333333,3.2075308642,1423.77
742,4505,JOHNSTON,2862.98,159.054444444,77,50131,1.11538800705,143.7,7.98333333333,6.39166666667,612.48
743,4506,TIFFIN,4687.48,117.187,52,52340,0.629529761905,411.5,10.2875,3.37075,783.72
744,4507,SPENCER,1915.92,159.66,21,51301,0.349563492063,163.5,13.625,3.89,98.64
745,4508,SPENCER,2001.38,125.08625,21,51301,0.588234126984,177.0,11.0625,4.36375,690.02
746,4509,AMES,58422.19,134.613341014,85,50010,2.85507940982,3904.62,8.9968202765,5.60675115207,14183.86
747,4510,MALVERN,2311.44,105.065454545,65,51551,0.303932178932,204.0,9.27272727273,2.84272727273,645.24
748,4511,DES MOINES,7234.45,84.1215116279,77,50317,2.16727069805,415.98,4.83697674419,4.42651162791,1968.17
749,4512,WATERLOO,2794.26,116.4275,7,50701,0.442614087302,225.75,9.40625,3.49416666667,1227.36
750,4513,POLK CITY,1754.59,134.968461538,77,50226,0.659230769231,118.5,9.11538461538,3.78923076923,60.12
751,4514,FORT DODGE,5123.98,150.705294118,94,50501,0.544017273576,402.0,11.8235294118,4.33558823529,1647.94
752,4515,DOWS,1821.3,165.572727273,99,50071,0.368677849928,124.8,11.3454545455,3.67909090909,726.48
753,4516,OAKLAND,3953.34,87.852,78,51560,0.786238977072,262.8,5.84,3.34688888889,1602.36
754,4517,CEDAR RAPIDS,3482.04,133.924615385,57,52402,0.526203194953,342.0,13.1538461538,3.80346153846,181.2
755,4518,WEST DES MOINES,3346.04,123.927407407,77,50266,0.445867136978,225.75,8.36111111111,3.42555555556,739.88
756,4519,WEST DES MOINES,4604.98,127.916111111,77,50266,0.610425485009,316.5,8.79166666667,4.38638888889,1083.54
757,4520,HUXLEY,3817.14,141.375555556,85,50124,0.479858906526,262.5,9.72222222222,4.28703703704,1035.12
758,4521,GRAND JUNCTION,2893.69,152.299473684,37,50107,1.01609384573,256.5,13.5,4.56947368421,990.98
759,4522,MONROE,2523.07,56.0682222222,50,50170,1.30129342564,219.96,4.888,3.35311111111,588.71
760,4523,EXIRA,2869.68,151.035789474,5,50076,0.372623224728,273.0,14.3684210526,3.97578947368,768.96
761,4524,NORA SPRINGS,4288.75,102.113095238,34,50458,1.19877078609,309.86,7.37761904762,4.02571428571,775.5
762,4525,AKRON,4315.29,77.05875,75,51001,1.88335256047,343.38,6.13178571429,4.09696428571,1249.34
763,4527,GILMORE CITY,1474.8,105.342857143,46,50541,0.502061602419,165.0,11.7857142857,2.90071428571,578.82
764,4528,MARSHALLTOWN,2405.7,114.557142857,64,50158,0.543948412698,157.8,7.51428571429,3.11619047619,896.16
765,4529,BUFFALO CENTER,1413.18,141.318,95,50424,0.348968253968,124.5,12.45,3.77,359.16
766,4530,ELY,4140.64,108.964210526,57,52227,0.64625,320.55,8.43552631579,3.89131578947,1449.16
767,4531,AFTON,2723.76,272.376,88,50830,0.302365079365,214.5,21.45,3.723,729.12
769,4533,ST ANSGAR,1460.76,121.73,66,50472,0.469828042328,138.75,11.5625,3.12083333333,246.9
770,4535,DUBUQUE,3801.82,122.639354839,31,52001,0.746422491039,267.75,8.63709677419,4.11580645161,916.18
771,4536,DUBUQUE,1825.69,70.2188461538,31,52003,0.881416361416,149.05,5.73269230769,3.08153846154,141.0
772,4537,LEON,2691.18,122.326363636,27,50144,0.56766955267,199.5,9.06818181818,3.705,1381.56
773,4538,CLARKSVILLE,3366.81,160.324285714,12,50619,0.607624716553,275.25,13.1071428571,4.01761904762,816.75
774,4539,SCRANTON,1370.6,85.6625,37,51462,0.674680059524,109.8,6.8625,3.2125,121.44
775,4540,BELLEVUE,2690.62,99.6525925926,49,52031,0.966559376837,182.45,6.75740740741,3.93444444444,621.2
776,4541,DELMAR,1942.8,71.9555555556,23,52037,1.22904798648,147.13,5.44925925926,3.92555555556,175.8
778,4543,MARION,2639.66,155.274117647,57,52302,0.549135154062,144.3,8.48823529412,4.03117647059,1148.16
779,4544,OSCEOLA,2567.04,142.613333333,20,50213,0.298950066138,209.4,11.6333333333,2.89833333333,737.28
780,4545,COUNCIL BLUFFS,9218.81,97.0401052632,78,51503,1.72907582298,567.77,5.97652631579,5.25273684211,3141.54
781,4546,GLIDDEN,3096.97,93.8475757576,14,51443,1.13566385182,206.18,6.24787878788,3.91424242424,483.34
782,4547,HAMPTON,4908.65,83.1974576271,35,50441,1.08302905569,416.5,7.0593220339,4.14983050847,1273.68
783,4548,WALKER,2512.82,139.601111111,57,52352,0.380842151675,258.0,14.3333333333,3.72,660.9
784,4549,COLO,3042.18,138.280909091,85,50056,0.385923520924,289.5,13.1590909091,3.99090909091,678.24
785,4551,URBANA,2265.65,102.984090909,6,52345,1.15131890332,212.0,9.63636363636,3.35772727273,546.68
786,4552,BUFFALO,4106.48,152.091851852,82,52728,0.527773858515,325.25,12.0462962963,3.47111111111,938.76
787,4553,SHEFFIELD,2808.42,127.655454545,35,50475,0.385324675325,243.0,11.0454545455,3.53590909091,1396.32
788,4554,SIOUX CITY,2469.91,74.8457575758,97,51103,1.50753246753,173.35,5.25303030303,3.7803030303,159.0
789,4555,DONNELLSON,2648.94,176.596,56,52625,0.549502645503,154.5,10.3,5.09133333333,305.16
790,4556,GOLDFIELD,1026.24,146.605714286,99,50542,0.350340136054,84.0,12.0,3.76714285714,581.04
791,4557,TRAER,7020.76,58.9979831933,86,50675,1.71464058957,632.87,5.31823529412,4.73302521008,1858.53
792,4558,SIOUX CITY,9224.95,90.4406862745,97,51105,1.51686602139,726.77,7.12519607843,3.09382352941,1630.0
793,4559,OSAGE,13251.8,43.5914473684,66,50461,2.75909063126,1305.54,4.29453947368,3.93960526316,2889.19
794,4560,HARLAN,3170.1,132.0875,83,51537,0.552387566138,240.0,10.0,4.28666666667,1286.04
795,4561,EVANSDALE,3116.4,155.82,7,50707,1.60572222222,168.75,8.4375,5.793,1572.05
796,4562,MECHANICSVILLE,3256.5,135.6875,16,52306,0.431614169974,233.1,9.7125,3.58166666667,980.1
797,4563,IRETON,2438.71,93.7965384615,84,51027,2.72365506716,145.5,5.59615384615,5.53653846154,508.98
798,4565,SIOUX CITY,5950.81,106.264464286,97,51106,0.727517290249,496.15,8.85982142857,3.81464285714,1403.1
799,4566,CEDAR RAPIDS,10539.77,60.2272571429,57,52404,1.65270197745,757.68,4.3296,3.66628571429,2656.88
800,4567,DES MOINES,44.14,22.07,77,50313,4.03111111111,3.0,1.5,4.15,13.75
801,4568,SIOUX CITY,11814.59,90.1877099237,97,51108,1.34689582576,791.06,6.0386259542,4.15145038168,991.23
802,4569,SUTHERLAND,3193.5,114.053571429,71,51058,0.973700467687,240.0,8.57142857143,5.05607142857,675.24
803,4571,ALLISON,1376.64,137.664,12,50602,0.429380952381,127.5,12.75,3.944,541.32
804,4572,GRUNDY CENTER,5254.75,60.3994252874,38,50638,2.05469324397,419.02,4.81632183908,3.93494252874,783.06
805,4573,HAMBURG,2654.45,120.656818182,36,51640,0.823023088023,187.1,8.50454545455,3.32409090909,509.76
806,4575,SLATER,4132.2,76.5222222222,85,50244,1.32384442975,330.44,6.11925925926,4.01518518519,1079.52
807,4576,ARNOLDS PARK,11510.72,101.864778761,30,51331,1.30686788875,833.76,7.37840707965,4.66415929204,1951.64
808,4577,WOODWARD,2560.53,91.4475,25,50276,0.636700680272,218.25,7.79464285714,3.62928571429,538.14
809,4578,FARMINGTON,2063.89,89.7343478261,89,52626,1.52845985737,149.54,6.50173913043,3.78217391304,744.15
810,4580,WASHINGTON,4751.62,48.4859183673,92,52353,2.8598541721,362.36,3.69755102041,3.47959183673,953.28
811,4582,SPIRIT LAKE,4267.8,37.1113043478,30,51360,2.99052674258,315.51,2.74356521739,3.84782608696,730.89
812,4583,MANSON,2027.48,101.374,13,50563,1.32925,192.74,9.637,4.548,833.37
813,4584,DUMONT,3328.16,70.8119148936,12,50602,1.93670246538,356.45,7.58404255319,4.28510638298,364.4
814,4585,FARLEY,2030.4,92.2909090909,31,52046,0.480551948052,205.5,9.34090909091,3.04272727273,418.2
815,4586,ROCKWELL CITY,1286.21,80.388125,13,50579,2.1571577381,104.62,6.53875,3.92875,519.21
816,4588,SIOUX CITY,26047.34,130.2367,97,51103,1.18742268564,1460.82,7.3041,4.3758,3684.28
817,4589,SIBLEY,5082.68,52.9445833333,72,51249,1.97924011982,392.22,4.085625,4.6778125,1921.02
818,4590,CEDAR FALLS,2834.86,109.033076923,7,50613,0.607355769231,230.4,8.86153846154,3.55230769231,942.48
819,4591,CLARION,1185.12,118.512,99,50525,0.457733134921,92.4,9.24,3.82,81.6
820,4592,EMMETSBURG,4736.39,57.7608536585,74,50536,1.58941679484,417.85,5.09573170732,4.49280487805,1580.94
821,4594,DES MOINES,5405.53,65.1268674699,77,50312,1.61460130359,369.02,4.44602409639,3.17397590361,470.59
822,4595,DES MOINES,4187.69,63.4498484848,77,50321,1.45995761183,298.9,4.52878787879,2.84893939394,1067.11
823,4596,DES MOINES,5217.69,61.3845882353,77,50317,1.59723368372,362.35,4.26294117647,3.13176470588,1105.62
824,4597,DES MOINES,9467.18,62.2840789474,77,50315,2.41664139812,683.75,4.49835526316,2.87473684211,2151.4
825,4598,DES MOINES,4811.59,82.9584482759,77,50317,2.04753578412,270.74,4.66793103448,3.11844827586,1418.85
826,4599,DES MOINES,10102.94,70.1593055556,77,50317,1.73860307662,648.93,4.50645833333,3.11909722222,2947.57
827,4600,DES MOINES,6145.42,76.81775,77,50317,1.69775902778,541.35,6.766875,3.859,1286.43
828,4601,DES MOINES,4157.68,53.3035897436,77,50317,2.22278382189,295.53,3.78884615385,3.93897435897,905.03
829,4602,PACIFIC JUNCTION,8963.81,91.4674489796,65,51561,2.91434389545,660.16,6.73632653061,5.63683673469,2119.86
830,4603,DES MOINES,4377.87,76.8047368421,77,50320,2.16011873434,276.25,4.84649122807,5.01789473684,682.26
831,4604,NEWTON,24888.04,33.6779972936,50,50208,4.13279440964,1976.05,2.67395128552,4.77396481732,5671.78
832,4605,MARION,3368.78,102.084242424,57,52302,0.653833573834,280.85,8.51060606061,3.5503030303,848.26
833,4607,GUTTENBERG,1765.8,126.128571429,22,52052,0.480589569161,130.5,9.32142857143,3.63357142857,94.2
834,4608,COUNCIL BLUFFS,5466.16,51.0856074766,78,51503,2.7247286734,369.36,3.45196261682,4.21504672897,1351.58
835,4609,ANKENY,4569.23,80.1619298246,77,50023,1.40061233906,365.02,6.40385964912,4.16350877193,730.2
836,4610,FONDA,2077.8,346.3,76,50540,0.537420634921,132.0,22.0,4.86666666667,648.0
837,4612,DAVENPORT,17346.35,114.120723684,82,52802,1.53537124278,1162.69,7.64927631579,3.35013157895,5213.96
838,4613,CARROLL,5895.53,95.0891935484,14,51401,0.779693847073,545.95,8.80564516129,3.94822580645,1633.77
839,4615,MASON CITY,37761.59,160.687617021,17,50401,1.07377533584,2403.63,10.228212766,4.50463829787,5631.52
840,4617,DES MOINES,31499.62,69.2299340659,77,50317,2.75397793467,1830.56,4.02320879121,5.00927472527,8395.82
841,4619,FORT MADISON,14603.4,42.5755102041,56,52627,3.4597093361,989.52,2.88489795918,3.16311953353,2785.61
842,4620,FONTANELLE,6495.09,141.197608696,1,50846,2.05882505176,480.75,10.4510869565,6.30391304348,1696.56
843,4621,MAXWELL,2594.4,123.542857143,85,50161,0.412603930461,233.25,11.1071428571,3.69619047619,559.32
844,4622,DES MOINES,6058.57,60.5857,77,50320,2.56116805556,407.0,4.07,3.724,1585.32
845,4623,VAN METER,1653.6,137.8,25,50261,0.390537367725,172.2,14.35,3.5575,416.52
846,4624,HIAWATHA,4630.54,57.88175,57,52233,1.43896626984,384.04,4.8005,3.196375,1054.91
847,4625,COUNCIL BLUFFS,1824.39,49.3078378378,78,51501,1.52710322823,173.05,4.67702702703,2.45081081081,557.88
848,4626,COUNCIL BLUFFS,5261.16,59.1141573034,78,51501,1.51167255217,450.1,5.05730337079,3.37033707865,767.98
849,4627,SULLY,2091.12,232.346666667,50,50251,0.275921516755,139.5,15.5,3.94888888889,60.84
850,4628,OELWEIN,7652.24,121.464126984,33,50662,1.35656840514,597.37,9.48206349206,4.91238095238,2439.39
851,4629,GLENWOOD,7270.1,83.5643678161,65,51534,1.15726475552,571.69,6.57114942529,3.85390804598,1344.63
852,4630,DAVENPORT,22288.42,190.499316239,82,52803,0.837802737386,1187.35,10.1482905983,4.27273504274,3682.1
853,4631,CEDAR FALLS,3995.99,102.461282051,7,50613,1.65981817257,362.05,9.28333333333,4.79307692308,1300.79
854,4633,CARTER LAKE,7907.59,66.4503361345,78,51510,2.05023218862,592.85,4.98193277311,3.61546218487,1894.4
855,4634,CEDAR RAPIDS,4536.79,67.7132835821,57,52402,1.76679723407,307.5,4.58955223881,3.74059701493,1373.38
856,4635,CEDAR RAPIDS,2135.12,53.378,57,52405,1.57955779298,132.94,3.3235,3.104,900.38
857,4636,CEDAR RAPIDS,2441.95,65.9986486486,57,52402,1.70381809523,113.92,3.07891891892,3.16,445.07
858,4637,CEDAR RAPIDS,6735.91,41.579691358,57,52404,1.90688342668,518.04,3.19777777778,3.09944444444,1350.19
859,4638,DAVENPORT,35719.18,256.972517986,82,52804,1.48842966994,1578.25,11.3543165468,3.68057553957,4003.61
860,4640,DAVENPORT,16894.0,152.198198198,82,52807,0.885430402207,758.13,6.83,4.03405405405,5492.36
861,4641,DES MOINES,6399.49,41.2870322581,77,50315,2.18106579124,491.05,3.16806451613,3.67761290323,1528.26
862,4642,WATERLOO,12594.06,108.569482759,7,50701,2.24397247309,846.36,7.29620689655,5.10017241379,3134.15
863,4643,RED OAK,3030.78,112.251111111,69,51566,0.600702160494,177.9,6.58888888889,2.93888888889,1025.28
864,4644,DAVENPORT,13394.52,91.7432876712,82,52803,0.876244654598,1199.65,8.21678082192,2.75534246575,3701.05
